"Date","Price","Open","High","Low","Vol.","Change %"
"24-05-2019","353.20","340.05","356.00","340.00","9.58M","4.25%"
"23-05-2019","338.80","337.55","349.00","334.20","5.35M","1.09%"
"22-05-2019","335.15","331.00","337.95","328.65","6.67M","1.36%"
"21-05-2019","330.65","340.00","340.10","328.55","4.24M","-2.78%"
"20-05-2019","340.10","332.05","341.95","331.00","7.71M","3.55%"
"17-05-2019","328.45","323.70","330.70","322.15","4.04M","1.00%"
"16-05-2019","325.20","332.00","333.30","321.05","4.51M","-1.83%"
"15-05-2019","331.25","336.00","338.00","328.70","7.64M","-1.59%"
"14-05-2019","336.60","316.00","339.70","315.20","10.75M","5.63%"
"13-05-2019","318.65","321.50","327.35","314.65","6.50M","-1.68%"
"10-05-2019","324.10","318.90","328.40","315.20","7.71M","2.74%"
"09-05-2019","315.45","321.25","326.20","312.60","7.85M","-2.79%"
"08-05-2019","324.50","324.85","327.45","320.10","4.77M","-0.14%"
"07-05-2019","324.95","340.00","340.85","321.45","17.41M","-2.55%"
"06-05-2019","333.45","331.45","336.40","326.50","14.60M","0.60%"
"03-05-2019","331.45","324.45","333.85","324.45","9.72M","2.24%"
"02-05-2019","324.20","322.90","329.40","321.60","7.78M","1.22%"
"30-04-2019","320.30","324.00","326.80","314.05","6.03M","-1.58%"
"26-04-2019","325.45","330.00","335.70","322.30","4.91M","-0.93%"
"25-04-2019","328.50","322.80","332.90","321.00","11.31M","1.23%"
"24-04-2019","324.50","316.50","326.30","315.60","7.03M","2.53%"
"23-04-2019","316.50","325.00","325.40","314.20","11.41M","-1.34%"
"22-04-2019","320.81","315.85","329.21","309.06","15.06M","0.71%"
"18-04-2019","318.56","320.90","321.78","305.43","15.84M","-0.52%"
"16-04-2019","320.21","319.53","322.37","312.87","9.34M","0.30%"
"15-04-2019","319.25","316.68","320.44","307.41","10.02M","1.68%"
"12-04-2019","313.97","318.61","321.68","311.26","8.20M","-1.27%"
"11-04-2019","318.01","313.74","322.51","309.56","17.85M","1.87%"
"10-04-2019","312.18","322.10","325.40","310.34","4.67M","-3.30%"
"09-04-2019","322.83","329.21","331.46","313.56","9.89M","-0.95%"
"08-04-2019","325.91","329.08","334.03","323.70","5.55M","-0.48%"
"05-04-2019","327.47","329.26","330.31","324.62","3.66M","-0.04%"
"04-04-2019","327.61","323.20","330.09","323.20","11.94M","1.94%"
"03-04-2019","321.36","326.87","333.30","319.07","12.03M","-1.81%"
"02-04-2019","327.28","314.94","329.63","314.94","21.84M","4.59%"
"01-04-2019","312.92","306.58","316.73","305.94","6.95M","2.31%"
"29-03-2019","305.85","303.92","308.83","302.08","4.86M","0.96%"
"28-03-2019","302.95","296.20","305.75","291.75","13.37M","2.31%"
"27-03-2019","296.11","303.92","305.75","294.18","5.84M","-1.62%"
"26-03-2019","300.98","301.67","304.28","299.56","4.17M","0.25%"
"25-03-2019","300.24","305.66","307.50","296.76","5.16M","-1.37%"
"22-03-2019","304.42","308.51","318.98","302.36","8.95M","-0.73%"
"20-03-2019","306.67","309.56","312.09","305.16","3.25M","-0.82%"
"19-03-2019","309.20","304.84","311.68","304.84","5.54M","1.86%"
"18-03-2019","303.55","310.34","315.53","302.36","7.63M","-2.10%"
"15-03-2019","310.07","315.85","316.63","304.10","11.32M","-1.37%"
"14-03-2019","314.38","309.43","317.64","307.18","6.80M","1.38%"
"13-03-2019","310.11","319.99","327.38","308.97","13.74M","-4.00%"
"12-03-2019","323.02","305.57","325.04","302.40","29.52M","5.39%"
"11-03-2019","306.49","283.76","309.52","283.44","16.74M","8.13%"
"08-03-2019","283.44","284.41","286.47","282.48","4.36M","0.34%"
"07-03-2019","282.48","284.64","286.66","281.88","6.35M","-0.56%"
"06-03-2019","284.08","285.51","287.62","283.07","6.96M","0.50%"
"05-03-2019","282.66","282.80","283.90","278.76","11.19M","0.06%"
"01-03-2019","282.48","291.80","291.80","277.38","29.03M","-3.27%"
"28-02-2019","292.03","298.32","300.20","290.10","7.55M","-0.66%"
"27-02-2019","293.96","292.85","298.64","288.63","4.44M","1.49%"
"26-02-2019","289.64","289.87","294.28","287.76","5.46M","-0.57%"
"25-02-2019","291.29","288.31","293.82","286.10","4.08M","1.08%"
"22-02-2019","288.17","283.90","290.60","282.85","6.09M","1.28%"
"21-02-2019","284.54","280.87","285.55","278.21","5.70M","0.29%"
"20-02-2019","283.72","280.55","285.42","280.00","6.10M","1.75%"
"19-02-2019","278.85","279.03","287.85","276.88","7.45M","0.38%"
"18-02-2019","277.80","281.79","282.02","275.50","4.36M","-0.67%"
"15-02-2019","279.68","276.37","281.01","273.02","6.60M","1.26%"
"14-02-2019","276.19","283.72","284.54","272.24","8.42M","-3.14%"
"13-02-2019","285.14","286.89","286.98","282.16","2.39M","-0.22%"
"12-02-2019","285.78","286.20","289.78","284.31","2.19M","-0.31%"
"11-02-2019","286.66","289.23","289.64","285.55","3.24M","-0.33%"
"08-02-2019","287.62","283.72","288.49","281.05","3.35M","0.68%"
"07-02-2019","285.69","283.35","288.68","280.23","3.78M","0.78%"
"06-02-2019","283.49","281.88","285.09","276.37","5.11M","0.18%"
"05-02-2019","282.98","271.23","286.15","268.89","14.41M","0.54%"
"04-02-2019","281.47","284.64","285.32","277.47","3.82M","-1.70%"
"01-02-2019","286.33","280.14","294.64","280.04","9.07M","1.78%"
"31-01-2019","281.33","279.59","285.05","278.35","9.32M","0.89%"
"30-01-2019","278.85","283.72","287.30","275.55","6.43M","-1.35%"
"29-01-2019","282.66","280.04","284.31","277.01","3.15M","0.89%"
"28-01-2019","280.18","282.80","284.04","270.59","4.46M","-0.77%"
"25-01-2019","282.34","279.13","286.47","277.29","5.93M","1.94%"
"24-01-2019","276.97","281.61","282.62","270.40","10.20M","-0.67%"
"23-01-2019","278.85","281.70","282.25","277.57","5.51M","-0.38%"
"22-01-2019","279.91","286.47","286.56","276.88","8.61M","-2.09%"
"21-01-2019","285.88","285.28","289.69","280.96","8.46M","0.07%"
"18-01-2019","285.69","303.46","305.25","279.40","16.06M","-6.29%"
"17-01-2019","304.88","305.75","309.20","303.18","4.49M","-0.57%"
"16-01-2019","306.63","309.20","317.00","304.28","7.56M","-1.12%"
"15-01-2019","310.11","303.00","311.58","299.79","5.60M","1.85%"
"14-01-2019","304.47","306.76","307.41","301.30","3.61M","-1.04%"
"11-01-2019","307.68","309.56","309.70","302.08","5.81M","-0.65%"
"10-01-2019","309.70","309.01","310.94","305.20","5.64M","0.84%"
"09-01-2019","307.13","305.94","310.25","300.52","7.87M","1.59%"
"08-01-2019","302.31","297.26","304.61","296.80","7.06M","1.32%"
"07-01-2019","298.36","297.86","301.07","295.75","5.41M","0.77%"
"04-01-2019","296.07","286.89","298.13","286.89","11.15M","2.86%"
"03-01-2019","287.85","286.93","289.69","282.75","6.12M","0.27%"
"02-01-2019","287.07","290.97","294.74","283.81","6.10M","-2.14%"
"01-01-2019","293.36","290.10","295.65","287.67","6.00M","2.24%"
"31-12-2018","286.93","292.90","294.64","285.65","4.13M","-1.28%"
"28-12-2018","290.65","290.97","294.74","288.77","5.09M","-0.05%"
"27-12-2018","290.79","296.76","297.21","288.31","8.60M","-1.17%"
"26-12-2018","294.23","282.98","296.57","277.84","8.21M","3.67%"
"24-12-2018","283.81","284.45","286.75","279.36","5.13M","0.39%"
"21-12-2018","282.71","293.82","298.18","280.60","12.14M","-2.73%"
"20-12-2018","290.65","291.06","295.24","288.31","5.88M","-1.91%"
"19-12-2018","296.30","293.36","297.49","292.03","5.68M","1.54%"
"18-12-2018","291.80","288.49","294.46","286.10","6.16M","0.83%"
"17-12-2018","289.41","293.13","296.76","287.21","6.68M","-1.27%"
"14-12-2018","293.13","280.23","306.12","280.23","22.31M","5.33%"
"13-12-2018","278.30","283.26","287.25","276.88","7.53M","-0.80%"
"12-12-2018","280.55","269.94","285.55","267.65","10.11M","5.27%"
"11-12-2018","266.50","264.44","270.31","258.93","9.81M","-1.60%"
"10-12-2018","270.82","274.03","276.97","267.05","5.64M","-2.96%"
"07-12-2018","279.08","280.04","282.62","274.49","5.20M","-0.02%"
"06-12-2018","279.13","285.55","285.55","277.29","6.45M","-2.81%"
"05-12-2018","287.21","293.54","294.60","284.82","4.93M","-1.81%"
"04-12-2018","292.49","294.74","297.03","284.87","7.02M","-0.37%"
"03-12-2018","293.59","290.60","294.74","288.77","3.31M","1.99%"
"30-11-2018","287.85","292.90","297.77","285.28","6.47M","-1.17%"
"29-11-2018","291.25","294.74","295.65","286.47","9.05M","0.99%"
"28-11-2018","288.40","304.84","305.57","285.55","9.99M","-4.28%"
"27-11-2018","301.30","306.58","308.42","297.58","7.59M","-1.91%"
"26-11-2018","307.18","301.21","311.17","301.21","6.50M","2.05%"
"22-11-2018","301.02","304.74","312.00","295.10","9.72M","-1.46%"
"21-11-2018","305.48","303.92","311.68","303.14","9.23M","0.23%"
"20-11-2018","304.79","305.85","311.68","301.44","11.69M","-1.45%"
"19-11-2018","309.29","302.45","311.17","292.90","12.82M","1.23%"
"16-11-2018","305.52","278.12","309.24","277.29","24.58M","9.31%"
"15-11-2018","279.49","276.65","281.61","273.62","4.41M","1.03%"
"14-11-2018","276.65","275.45","286.29","273.62","5.32M","1.26%"
"13-11-2018","273.20","271.78","279.13","266.55","4.24M","0.46%"
"12-11-2018","271.96","276.37","280.04","269.94","6.67M","-1.18%"
"09-11-2018","275.22","266.09","278.58","265.08","9.25M","-2.12%"
"07-11-2018","281.19","283.72","283.72","279.08","301.36K","0.39%"
"06-11-2018","280.09","279.13","282.75","278.12","2.89M","0.61%"
"05-11-2018","278.39","276.19","280.41","273.62","4.75M","0.38%"
"02-11-2018","277.34","269.85","282.62","269.49","4.82M","2.91%"
"01-11-2018","269.49","269.03","273.62","263.84","5.17M","0.39%"
"31-10-2018","268.43","268.93","270.86","256.08","8.01M","-0.09%"
"30-10-2018","268.66","270.36","272.88","265.68","5.24M","-0.51%"
"29-10-2018","270.04","274.63","278.71","266.27","6.16M","-1.29%"
"26-10-2018","273.57","272.79","280.96","263.52","8.56M","0.81%"
"25-10-2018","271.37","281.88","285.00","268.25","16.67M","-6.43%"
"24-10-2018","290.01","266.27","301.85","263.20","13.28M","10.48%"
"23-10-2018","262.51","259.89","266.82","259.84","7.23M","0.05%"
"22-10-2018","262.37","265.77","266.27","254.20","7.11M","-0.54%"
"19-10-2018","263.79","263.52","269.21","261.31","4.06M","-0.42%"
"17-10-2018","264.89","272.24","273.94","261.36","4.22M","-1.87%"
"16-10-2018","269.94","268.48","271.69","265.54","3.28M","1.00%"
"15-10-2018","267.28","266.32","269.03","260.81","2.84M","0.36%"
"12-10-2018","266.32","264.44","268.66","261.36","9.81M","1.65%"
"11-10-2018","262.00","265.31","270.68","259.16","5.10M","-3.30%"
"10-10-2018","270.95","265.35","278.94","260.95","11.13M","2.11%"
"09-10-2018","265.35","272.01","272.61","263.52","9.32M","-2.10%"
"08-10-2018","271.05","274.35","274.35","267.19","9.83M","-1.14%"
"05-10-2018","274.17","283.26","290.05","268.02","7.81M","-3.72%"
"04-10-2018","284.77","289.55","291.48","277.43","8.80M","-2.61%"
"03-10-2018","292.39","299.33","300.52","290.47","7.25M","-2.54%"
"01-10-2018","300.01","311.26","312.18","295.38","10.67M","-3.49%"
"28-09-2018","310.85","327.61","329.63","307.73","12.18M","-5.12%"
"27-09-2018","327.61","331.92","333.71","325.63","4.40M","-1.24%"
"26-09-2018","331.74","333.30","335.14","327.93","4.32M","0.22%"
"25-09-2018","331.00","329.81","333.90","315.85","6.73M","1.20%"
"24-09-2018","327.06","340.09","342.39","321.82","7.74M","-3.86%"
"21-09-2018","340.19","335.04","348.77","328.02","5.99M","0.12%"
"19-09-2018","339.77","343.86","349.28","330.82","2.14M","-0.98%"
"18-09-2018","343.12","349.09","353.32","342.07","2.90M","-2.19%"
"17-09-2018","350.79","349.05","359.01","346.25","3.36M","-0.40%"
"14-09-2018","352.21","347.07","356.44","342.48","3.53M","1.83%"
"12-09-2018","345.88","349.73","350.88","341.38","3.99M","-0.53%"
"11-09-2018","347.71","356.71","360.29","346.57","5.71M","-2.50%"
"10-09-2018","356.62","357.45","364.98","350.93","5.51M","-0.31%"
"07-09-2018","357.72","343.31","359.28","338.62","5.36M","4.65%"
"06-09-2018","341.84","343.35","344.04","337.98","2.56M","0.07%"
"05-09-2018","341.61","344.32","346.93","336.28","6.52M","-1.66%"
"04-09-2018","347.39","351.02","352.08","344.96","3.14M","-1.42%"
"03-09-2018","352.40","355.34","355.56","349.32","4.10M","-0.01%"
"31-08-2018","352.44","348.77","354.42","345.24","8.55M","0.20%"
"30-08-2018","351.75","346.43","353.50","344.91","7.65M","2.18%"
"29-08-2018","344.23","347.07","351.16","342.25","4.40M","-0.50%"
"28-08-2018","345.97","351.07","354.14","344.68","4.00M","-0.62%"
"27-08-2018","348.13","339.73","352.40","337.34","6.47M","2.77%"
"24-08-2018","338.76","339.73","340.46","335.14","2.28M","-0.26%"
"23-08-2018","339.63","341.84","345.92","337.98","4.66M","0.45%"
"21-08-2018","338.12","334.22","340.09","333.39","3.39M","-0.62%"
"20-08-2018","340.23","341.93","343.26","337.25","2.79M","-0.23%"
"17-08-2018","341.01","341.61","344.32","336.19","3.30M","-0.16%"
"16-08-2018","341.56","336.56","343.40","335.32","2.96M","1.36%"
"14-08-2018","336.97","339.86","342.21","334.22","3.16M","-0.85%"
"13-08-2018","339.86","338.72","345.01","333.30","4.16M","0.09%"
"10-08-2018","339.54","338.07","344.13","335.23","4.41M","0.75%"
"09-08-2018","337.02","354.69","354.69","334.68","12.02M","-4.73%"
"08-08-2018","353.77","349.00","356.16","342.85","3.26M","0.89%"
"07-08-2018","350.65","354.19","355.15","348.22","2.39M","-1.00%"
"06-08-2018","354.19","344.18","355.98","344.04","3.97M","3.00%"
"03-08-2018","343.86","344.13","346.06","340.09","3.58M","0.40%"
"02-08-2018","342.48","352.03","353.27","338.99","6.07M","-2.99%"
"01-08-2018","353.04","358.09","366.35","351.34","9.27M","-1.56%"
"31-07-2018","358.64","350.74","360.43","347.71","7.95M","1.92%"
"30-07-2018","351.89","329.63","357.08","326.23","7.34M","5.09%"
"27-07-2018","334.86","330.45","343.31","322.88","8.85M","1.97%"
"26-07-2018","328.39","324.16","330.54","323.52","3.75M","1.52%"
"25-07-2018","323.47","326.05","326.69","315.39","5.08M","-1.26%"
"24-07-2018","327.61","331.83","336.47","326.18","4.27M","-0.60%"
"23-07-2018","329.58","317.23","330.54","316.77","4.07M","3.92%"
"20-07-2018","317.14","314.94","319.25","312.50","4.13M","0.12%"
"19-07-2018","316.77","311.26","319.07","309.98","4.94M","2.44%"
"18-07-2018","309.24","315.95","316.86","303.92","5.22M","-1.68%"
"17-07-2018","314.52","318.61","322.01","312.18","5.32M","-1.40%"
"16-07-2018","318.98","326.87","330.31","316.59","3.55M","-3.22%"
"13-07-2018","329.58","334.22","335.00","328.11","5.21M","-0.88%"
"12-07-2018","332.52","335.14","335.14","330.87","2.26M","0.04%"
"11-07-2018","332.38","338.72","338.72","331.37","2.05M","-1.58%"
"10-07-2018","337.71","332.84","339.54","332.84","1.84M","1.58%"
"09-07-2018","332.47","336.05","336.42","332.01","5.15M","-0.04%"
"06-07-2018","332.61","332.38","335.50","330.45","7.86M","-0.32%"
"05-07-2018","333.67","335.14","336.74","330.22","6.97M","-1.09%"
"04-07-2018","337.34","340.51","341.47","333.02","4.28M","-0.90%"
"03-07-2018","340.41","343.95","343.95","336.15","3.04M","0.73%"
"02-07-2018","337.94","349.92","350.19","335.64","4.78M","-3.64%"
"29-06-2018","350.70","344.59","351.94","344.59","3.75M","1.06%"
"28-06-2018","347.03","343.12","350.19","338.39","6.38M","0.61%"
"27-06-2018","344.91","350.06","350.33","342.57","3.72M","-1.20%"
"26-06-2018","349.09","343.40","351.43","342.66","4.70M","1.62%"
"25-06-2018","343.54","341.56","347.03","341.38","3.28M","-0.10%"
"22-06-2018","343.90","340.60","345.69","336.33","3.34M","1.59%"
"21-06-2018","338.53","344.27","344.32","334.03","4.18M","-0.86%"
"20-06-2018","341.47","342.02","345.69","340.14","2.73M","0.19%"
"19-06-2018","340.83","340.64","345.14","338.99","3.89M","0.08%"
"18-06-2018","340.55","347.03","349.73","337.94","3.06M","-1.94%"
"15-06-2018","347.30","347.71","349.14","339.91","6.22M","0.47%"
"14-06-2018","345.69","342.94","352.58","342.94","5.12M","0.23%"
"13-06-2018","344.91","343.40","351.57","342.76","7.30M","-1.31%"
"12-06-2018","349.50","358.04","361.21","348.49","6.02M","-2.10%"
"11-06-2018","356.99","346.84","359.74","346.84","5.93M","2.98%"
"08-06-2018","346.66","348.45","352.08","341.79","4.22M","-0.63%"
"07-06-2018","348.86","348.63","354.65","344.32","3.96M","0.05%"
"06-06-2018","348.68","332.47","350.65","332.47","5.46M","4.24%"
"05-06-2018","334.49","341.01","341.79","328.29","5.43M","-2.15%"
"04-06-2018","341.84","352.58","355.11","339.82","3.89M","-2.97%"
"01-06-2018","352.31","343.90","354.33","342.07","4.46M","2.71%"
"31-05-2018","343.03","345.33","351.85","340.87","11.76M","-0.59%"
"30-05-2018","345.05","347.90","347.90","342.48","3.67M","-0.88%"
"29-05-2018","348.13","345.19","350.47","340.87","3.79M","1.07%"
"28-05-2018","344.45","346.70","349.64","340.46","6.49M","-0.48%"
"25-05-2018","346.11","341.84","348.91","336.97","4.07M","1.36%"
"24-05-2018","341.47","329.63","343.31","327.70","4.91M","4.23%"
"23-05-2018","327.61","332.20","335.87","325.26","6.48M","-1.39%"
"22-05-2018","332.24","327.74","340.74","322.83","7.10M","0.51%"
"21-05-2018","330.54","331.78","339.04","326.14","5.38M","-0.37%"
"18-05-2018","331.78","337.94","337.94","326.00","12.20M","-1.70%"
"17-05-2018","337.52","346.38","347.94","335.55","9.82M","-2.07%"
"16-05-2018","344.64","351.62","351.62","343.40","6.64M","-1.73%"
"15-05-2018","350.70","351.66","356.39","347.39","6.95M","-0.31%"
"14-05-2018","351.80","354.42","361.76","347.35","9.64M","-0.89%"
"11-05-2018","354.97","367.41","369.75","350.29","25.08M","-6.19%"
"10-05-2018","378.38","371.72","379.85","370.85","8.86M","2.40%"
"09-05-2018","369.52","370.21","375.99","364.70","8.85M","0.32%"
"08-05-2018","368.33","368.60","369.98","364.33","3.88M","0.73%"
"07-05-2018","365.66","368.65","371.45","363.14","6.43M","0.38%"
"04-05-2018","364.29","377.23","384.12","361.76","15.70M","-1.89%"
"03-05-2018","371.31","373.06","374.62","366.35","4.05M","-0.99%"
"02-05-2018","375.03","379.12","379.12","372.78","6.63M","-0.27%"
"30-04-2018","376.04","373.70","379.44","371.13","3.57M","0.19%"
"27-04-2018","375.31","373.01","378.06","368.19","4.92M","-0.11%"
"26-04-2018","375.72","385.64","385.64","372.28","13.62M","-2.54%"
"25-04-2018","385.50","380.54","392.43","378.29","21.78M","3.35%"
"24-04-2018","373.01","369.02","375.17","364.15","6.85M","0.84%"
"23-04-2018","369.89","368.65","373.24","364.38","4.12M","0.21%"
"20-04-2018","369.11","361.35","370.67","359.42","7.35M","1.68%"
"19-04-2018","363.00","356.94","364.79","353.91","3.78M","2.89%"
"18-04-2018","352.81","352.31","359.79","351.07","6.24M","0.58%"
"17-04-2018","350.79","346.15","352.08","343.54","6.24M","1.43%"
"16-04-2018","345.83","346.15","349.18","343.86","4.06M","-0.33%"
"13-04-2018","346.98","351.62","354.60","345.05","7.60M","-0.60%"
"12-04-2018","349.09","352.58","353.96","348.17","4.88M","-1.32%"
"11-04-2018","353.77","356.25","358.82","351.98","7.55M","-0.06%"
"10-04-2018","354.00","349.87","355.06","343.86","13.04M","1.38%"
"09-04-2018","349.18","351.57","355.06","345.83","13.05M","-1.21%"
"06-04-2018","353.45","361.95","364.06","351.75","9.25M","-2.27%"
"05-04-2018","361.67","365.53","368.10","359.15","9.57M","-0.29%"
"04-04-2018","362.73","370.94","371.68","360.80","3.95M","-1.78%"
"03-04-2018","369.29","359.24","370.94","359.24","4.97M","1.80%"
"02-04-2018","362.77","366.81","368.88","358.55","5.43M","-0.90%"
"28-03-2018","366.08","377.37","379.25","363.05","11.20M","-3.51%"
"27-03-2018","379.39","387.47","387.84","374.80","6.62M","-1.97%"
"26-03-2018","387.01","378.29","388.39","373.33","4.79M","2.13%"
"23-03-2018","378.93","378.89","384.67","372.05","5.59M","-0.70%"
"22-03-2018","381.60","380.13","385.86","378.38","5.28M","-0.62%"
"21-03-2018","383.98","370.03","385.77","369.29","9.10M","4.44%"
